,dataset_name,dataset_url,pub_url,title
952,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1111/josh.12416,Strength and Comprehensiveness of School Wellness Policies in Southeastern US School Districts
953,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1016/j.jada.2007.03.020,Practice Paper of the American Dietetic Association: Nutrient Density: Meeting Nutrient Goals within Calorie Needs
954,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1111/coep.12123,WIC PARTICIPATION AND MATERNAL BEHAVIOR: BREASTFEEDING AND WORK LEAVE
955,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1016/j.jand.2017.06.011,What Can Be Learned from Existing Investigations of Weight-Related Practices and Policies with the Potential to Impact Disparities in US Child-Care Settings? A Narrative Review and Call for Surveillance and Evaluation Efforts
956,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1016/s0002-8223(00)80018-8,Poster session: Community nutrition/public health
957,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1017/s1368980012004144,"School food and nutrition policy, monitoring and evaluation in the USA"
958,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1017/s1049096500023842,Federal Support for Social and Behavioral Science Research: A Summary of 1984 Budgets
959,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1016/j.jneb.2017.05.181,Farm Fresh Food Boxes: Increasing Food Access in Rural Communities through New Markets for Farmers and Retailers
960,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1177/0193841x8601000610,Grant Allocation Decision Rules
961,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1111/j.1465-7287.2008.00101.x,WHY WAIT?: EXAMINING DELAYED WIC PARTICIPATION AMONG PREGNANT WOMEN
962,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1016/j.jada.2009.09.004,Dietary Associations of Household Food Insecurity among Children of Mexican Descent: Results of a Binational Study
963,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1377/hlthaff.2017.0122,"Geographic Accessibility Of Food Outlets Not Associated With Body Mass Index Change Among Veterans, 2009Ai14"
964,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1186/s40795-017-0172-0,"Outcomes of a randomized controlled trial of nutrition education to promote farmersAo market fruit and vegetable purchases and consumption among women enrolled in the Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)"
965,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1111/obr.12279,An accountability evaluation for the industry's responsible use of brand mascots and licensed media characters to market a healthy diet to American children
966,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1017/cbo9780511782466.020,Public health policies relating to obesity in childbearing women
967,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1186/s40795-015-0032-8,"A randomized controlled trial of nutrition education to promote farmersAo market fruit and vegetable purchases and consumption among women enrolled in the Special Supplemental Nutrition Program for Women, Infants and Children (WIC): rationale and design of the WIC Fresh Start program"
968,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1016/j.ehb.2006.10.002,The vanishing weight gap: Trends in obesity among adult food stamp participants (US) (1976Ai2002)
969,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1097/00005650-199305001-00016,Data Bases for Variations Research
970,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1300/j477v01n03_07a,Community Food Security and Public Policy Bridges to Integrate Farm and Food Policy in the US
971,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1002/j.2379-3988.2011.tb00068.x,Household Food Insecurity: Serious Concerns for Child Development and commentaries
972,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1016/j.pmedr.2015.04.008,Assessing implementation of evidence-based childhood obesity prevention strategies in schools
973,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1016/j.jand.2015.10.018,Emerging Opportunities for Registered Dietitian Nutritionists to Help Raise a Healthier Generation of Native American Youth
974,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1177/1524500417692526,Mapping a WIC MotherAos Journey
975,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1161/cir.0000000000000410,Evidence-Based Policy Making
976,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1186/s12889-017-4864-9,A multi-stakeholder evaluation of the Baltimore City virtual supermarket program
977,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1080/19320248.2017.1393366,Nutrition impacts in a randomized trial of summer food benefits to prevent childhood hunger in U.S. schoolchildren
978,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1201/9781315365749-12,Food Security and Child Malnutrition
979,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1111/j.1746-1561.1997.tb06289.x,Guidelines for School Health Programs to Promote Lifelong Healthy Eating
980,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1016/j.jpubeco.2010.12.006,Can targeted transfers improve birth outcomes? Evidence from the introduction of the WIC program
981,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1097/00017285-199609000-00009,WIC Nutrition Risk Criteria
982,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1007/s10903-006-9031-9,Cultural Adaptation Resources for Nutrition and Health in New Immigrants in Central North Carolina
983,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1111/j.1465-7287.2010.00203.x,"FORECASTING WOMEN, INFANTS, AND CHILDREN CASELOADS: A COMPARISON OF VECTOR AUTOREGRESSION AND AUTOREGRESSIVE INTEGRATED MOVING AVERAGE APPROACHES"
984,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1215/03616878-2007-010,Distributing State Children's Health Insurance Program Funds: A Critical Review of the Design and Implementation of the Funding Formula
985,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1016/j.childyouth.2009.09.005,The effect of WIC on breastfeeding: A new look at an established relationship
986,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1016/j.jand.2013.01.008,The Academy of Nutrition and Dietetics' Public Policy Priorities Overview
987,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1016/j.childyouth.2004.08.014,A dynamic analysis of the well-being of WIC recipients and eligible non-recipients
988,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1353/ken.2012.0002,Autonomous Abortions: The Inhibiting of Women's Autonomy through Legal Ultrasound Requirements
989,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1016/s0022-3182(89)80242-0,The NET program: A ten-year perspective
990,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.3168/jds.s0022-0302(78)94422-3,Resources Available and Recommended Research in Nutrition
991,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1016/j.jneb.2011.01.009,Enhancing the Delivery of Supplemental Nutrition Assistance Program Education through Geographic Information Systems
992,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1016/s1499-4046(06)60228-5,IMPACT Position Paper: SNE
993,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1136/bmj.k2238,Hunger and malnutrition in the 21st century
994,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.4324/9780203723555,U.S. Food Policy
995,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1016/j.jneb.2018.11.013,Evaluation and Lessons Learned From the Development and Implementation of an Online Prenatal Nutrition Training for EFNEP Paraprofessionals
996,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1016/j.jneb.2012.06.006,Facebook Is an Effective Strategy to Recruit Low-income Women to Online Nutrition Education
997,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1016/s1499-4046(06)60374-6,"Society for Nutrition Education 37th Annual Conference, Inviting Everyone to the Table, Sheraton City Centre, Salt Lake City, UT, July 17Ai21, 2004"
998,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1300/j045v21n01_02,The Status of Low-Income Families in the Post-Welfare Reform Environment
999,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1053/jada.2003.50010,Elderly food stamp participants are different from eligible nonparticipants by level of nutrition risk but not nutrient intake
1000,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.3148/73.2.2012.59,Role of a Food Box Program: In Fruit and Vegetable Consumption and Food Security
1001,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1002/ajim.20836,"Working to eat: Vulnerability, food insecurity, and obesity among migrant and seasonal farmworker families"
1002,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1007/s10995-008-0427-0,"Poverty, Near-Poverty, and Hardship Around the Time of Pregnancy"
1003,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1016/j.foodpol.2010.05.010,The effects of SNAP and WIC programs on nutrient intakes of children
1004,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1097/00008486-200401000-00003,Child Nutrition Programs Legislation
1005,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.3148/64.2.2003.62,Position of the American Dietetic Association and Dietitians of Canada: Vegetarian Diets
1006,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1016/j.jneb.2006.05.003,Educational sessions
1007,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1097/01.npr.0000393973.23222.0b,Building healthy bodies one child at a time
1008,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1007/s11129-017-9191-z,The effect of the WIC program on consumption patterns in the cereal category
1009,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1097/00017285-198311000-00002,USDA's Commitment to Nutrition in the 80's
1010,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1016/j.acap.2009.09.008,The Contribution of Dietary Factors to Dental Caries and Disparities in Caries
1011,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1016/j.jada.2006.04.010,Talking about Hunger in a Land of Plenty
1012,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1080/01639366.2010.499094,"Impact of Participation in Home-Delivered Meals on Nutrient Intake, Dietary Patterns, and Food Insecurity of Older Persons in New York State"
1013,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1080/19320248.2018.1491364,Implementation of a WIC clinic farmersAo market improves accessibility and consumption of fresh fruits and vegetables among WIC farmersAo market nutrition program participants
1014,Supplemental Nutrition Assistance Program,https://data.nal.usda.gov/dataset/supplemental-nutrition-assistance-program-snap-data-system,www.doi.org/10.1016/j.jneb.2017.06.002,SNAP-Based Incentive Programs at Farmers' Markets: Adaptation Considerations for Temporary Assistance for Needy Families (TANF) Recipients
1015,Supplemental Nutrition Assistance Program,https://data.nal.usda.gov/dataset/supplemental-nutrition-assistance-program-snap-data-system,www.doi.org/10.1016/j.ypmed.2018.03.015,Where do U.S. households purchase healthy foods? An analysis of food-at-home purchases across different types of retailers in a nationally representative dataset
1016,Supplemental Nutrition Assistance Program,https://data.nal.usda.gov/dataset/supplemental-nutrition-assistance-program-snap-data-system,www.doi.org/10.1016/j.amepre.2017.10.005,Doubling Up on Produce at Detroit Farmers Markets: Patterns and Correlates of Use of a Healthy Food Incentive
1017,Supplemental Nutrition Assistance Program,https://data.nal.usda.gov/dataset/supplemental-nutrition-assistance-program-snap-data-system,www.doi.org/10.1377/hlthaff.2018.05265,Loss Of SNAP Is Associated With Food Insecurity And Poor Health In Working Families With Young Children
1018,Supplemental Nutrition Assistance Program,https://data.nal.usda.gov/dataset/supplemental-nutrition-assistance-program-snap-data-system,www.doi.org/10.1016/j.jneb.2014.12.008,Farmers' Markets and the Local Food Environment: Identifying Perceived Accessibility Barriers for SNAP Consumers Receiving Temporary Assistance for Needy Families (TANF) in an Urban Oklahoma Community
